month,ii,jj,lat,lon,eddy_count_cyclonic,eddy_count_anticyclonic,eddy_count_total
2012-07,34,31,26.625,-90.125,4,0,4
2012-07,34,32,26.625,-89.875,9,0,9
2012-07,34,51,26.625,-85.125,0,9,9
2012-07,35,30,26.875,-90.375,2,0,2
2012-07,35,31,26.875,-90.125,5,0,5
2012-07,35,51,26.875,-85.125,0,2,2
2012-07,36,51,27.125,-85.125,0,2,2
2012-07,37,52,27.375,-84.875,0,1,1
2012-07,38,45,27.625,-86.625,2,0,2
2012-07,38,46,27.625,-86.375,5,0,5
2012-07,39,45,27.875,-86.625,2,0,2
2012-07,39,46,27.875,-86.375,22,0,22
2012-08,0,44,18.125,-86.875,1,0,1
2012-08,0,45,18.125,-86.625,3,0,3
2012-08,0,46,18.125,-86.375,5,0,5
2012-08,0,47,18.125,-86.125,4,0,4
2012-08,0,68,18.125,-80.875,0,3,3
2012-08,0,69,18.125,-80.625,0,5,5
2012-08,0,70,18.125,-80.375,0,5,5
2012-08,0,71,18.125,-80.125,0,3,3
2012-08,1,44,18.375,-86.875,4,0,4
2012-08,1,45,18.375,-86.625,13,0,13
2012-08,1,68,18.375,-80.875,0,1,1
2012-08,1,70,18.375,-80.375,0,1,1
2012-08,1,71,18.375,-80.125,0,2,2
2012-08,2,71,18.625,-80.125,2,0,2
2012-08,8,53,20.125,-84.625,0,3,3
2012-08,8,54,20.125,-84.375,0,16,16
2012-08,8,55,20.125,-84.125,0,1,1
2012-08,9,53,20.375,-84.625,0,1,1
2012-08,9,54,20.375,-84.375,0,10,10
2012-08,9,61,20.375,-82.625,5,0,5
2012-08,10,15,20.625,-94.125,2,0,2
2012-08,10,61,20.625,-82.625,8,0,8
2012-08,10,62,20.625,-82.375,4,0,4
2012-08,11,13,20.875,-94.625,8,0,8
2012-08,11,14,20.875,-94.375,8,0,8
2012-08,11,15,20.875,-94.125,9,0,9
2012-08,11,63,20.875,-82.125,1,0,1
2012-08,11,64,20.875,-81.875,3,0,3
2012-08,11,65,20.875,-81.625,5,0,5
2012-08,12,14,21.125,-94.375,3,0,3
2012-08,12,15,21.125,-94.125,1,0,1
2012-08,12,66,21.125,-81.375,4,0,4
2012-08,19,8,22.875,-95.875,0,8,8
2012-08,19,9,22.875,-95.625,0,6,6
2012-08,19,10,22.875,-95.375,0,1,1
2012-08,20,7,23.125,-96.125,0,7,7
2012-08,20,8,23.125,-95.875,0,1,1
2012-08,21,6,23.375,-96.375,0,3,3
2012-08,21,7,23.375,-96.125,0,5,5
2012-08,21,21,23.375,-92.625,3,0,3
2012-08,21,22,23.375,-92.375,1,0,1
2012-08,21,23,23.375,-92.125,6,0,6
2012-08,21,24,23.375,-91.875,4,0,4
2012-08,22,20,23.625,-92.875,10,0,10
2012-08,22,21,23.625,-92.625,7,0,7
2012-08,22,59,23.625,-83.125,0,5,5
2012-08,23,48,23.875,-85.875,6,0,6
2012-08,23,49,23.875,-85.625,11,0,11
2012-08,23,58,23.875,-83.375,0,3,3
2012-08,23,59,23.875,-83.125,0,9,9
2012-08,23,60,23.875,-82.875,0,8,8
2012-08,24,48,24.125,-85.875,10,0,10
2012-08,24,49,24.125,-85.625,4,0,4
2012-08,24,58,24.125,-83.375,0,2,2
2012-08,24,59,24.125,-83.125,0,1,1
2012-08,25,59,24.375,-83.125,0,1,1
2012-08,30,36,25.625,-88.875,0,3,3
2012-08,30,37,25.625,-88.625,0,10,10
2012-08,31,8,25.875,-95.875,0,1,1
2012-08,31,9,25.875,-95.625,0,1,1
2012-08,31,35,25.875,-89.125,0,1,1
2012-08,31,36,25.875,-88.875,0,11,11
2012-08,32,8,26.125,-95.875,0,1,1
2012-08,32,9,26.125,-95.625,0,2,2
2012-08,32,17,26.125,-93.625,2,0,2
2012-08,32,18,26.125,-93.375,5,0,5
2012-08,32,19,26.125,-93.125,7,0,7
2012-08,32,20,26.125,-92.875,6,0,6
2012-08,32,21,26.125,-92.625,11,0,11
2012-08,32,35,26.125,-89.125,0,4,4
2012-08,32,36,26.125,-88.875,0,2,2
2012-08,33,8,26.375,-95.875,0,3,3
2012-08,34,8,26.625,-95.875,0,2,2
2012-08,34,43,26.625,-87.125,5,0,5
2012-08,34,44,26.625,-86.875,2,0,2
2012-08,35,43,26.875,-87.125,11,0,11
2012-08,36,7,27.125,-96.125,0,9,9
2012-08,36,8,27.125,-95.875,0,2,2
2012-08,36,44,27.125,-86.875,2,0,2
2012-08,37,7,27.375,-96.125,0,8,8
2012-08,37,44,27.375,-86.875,1,0,1
2012-08,37,45,27.375,-86.625,1,0,1
2012-08,37,51,27.375,-85.125,0,1,1
2012-08,38,45,27.625,-86.625,5,0,5
2012-08,38,51,27.625,-85.125,0,6,6
2012-08,38,52,27.625,-84.875,0,2,2
2012-08,39,49,27.875,-85.625,0,3,3
2012-08,39,50,27.875,-85.375,0,1,1
2012-08,39,51,27.875,-85.125,0,2,2
2012-08,39,53,27.875,-84.625,0,1,1
2012-08,40,49,28.125,-85.625,0,1,1
2012-08,40,53,28.125,-84.625,0,1,1
2012-08,40,54,28.125,-84.375,0,3,3
2012-08,41,54,28.375,-84.375,0,3,3
2012-08,41,55,28.375,-84.125,0,1,1
2012-09,1,44,18.375,-86.875,1,0,1
2012-09,1,45,18.375,-86.625,1,0,1
2012-09,2,70,18.625,-80.375,2,0,2
2012-09,2,71,18.625,-80.125,4,0,4
2012-09,3,69,18.875,-80.625,1,0,1
2012-09,3,70,18.875,-80.375,5,0,5
2012-09,4,69,19.125,-80.625,8,0,8
2012-09,4,70,19.125,-80.375,2,0,2
2012-09,4,71,19.125,-80.125,6,0,6
2012-09,8,51,20.125,-85.125,0,1,1
2012-09,8,52,20.125,-84.875,0,1,1
2012-09,8,53,20.125,-84.625,0,2,2
2012-09,8,57,20.125,-83.625,3,0,3
2012-09,8,58,20.125,-83.375,4,0,4
2012-09,9,48,20.375,-85.875,0,5,5
2012-09,9,49,20.375,-85.625,0,3,3
2012-09,9,50,20.375,-85.375,0,10,10
2012-09,9,51,20.375,-85.125,0,8,8
2012-09,9,58,20.375,-83.375,1,0,1
2012-09,9,59,20.375,-83.125,4,0,4
2012-09,9,60,20.375,-82.875,4,0,4
2012-09,9,64,20.375,-81.875,0,3,3
2012-09,10,60,20.625,-82.875,3,0,3
2012-09,10,63,20.625,-82.125,0,4,4
2012-09,10,64,20.625,-81.875,0,1,1
2012-09,11,12,20.875,-94.875,8,0,8
2012-09,11,13,20.875,-94.625,2,0,2
2012-09,11,61,20.875,-82.625,0,5,5
2012-09,11,62,20.875,-82.375,0,1,1
2012-09,12,61,21.125,-82.625,0,3,3
2012-09,18,30,22.625,-90.375,1,0,1
2012-09,19,29,22.875,-90.625,1,0,1
2012-09,19,30,22.875,-90.375,8,0,8
2012-09,20,29,23.125,-90.625,1,0,1
2012-09,21,6,23.375,-96.375,0,10,10
2012-09,21,19,23.375,-93.125,5,0,5
2012-09,21,29,23.375,-90.625,1,0,1
2012-09,22,6,23.625,-96.375,0,3,3
2012-09,22,7,23.625,-96.125,0,1,1
2012-09,22,19,23.625,-93.125,2,0,2
2012-09,22,20,23.625,-92.875,3,0,3
2012-09,22,28,23.625,-90.875,3,0,3
2012-09,22,58,23.625,-83.375,0,3,3
2012-09,22,59,23.625,-83.125,0,8,8
2012-09,23,7,23.875,-96.125,0,2,2
2012-09,23,27,23.875,-91.125,2,0,2
2012-09,23,48,23.875,-85.875,5,0,5
2012-09,23,49,23.875,-85.625,5,0,5
2012-09,23,58,23.875,-83.375,0,1,1
2012-09,23,59,23.875,-83.125,0,14,14
2012-09,23,60,23.875,-82.875,0,2,2
2012-09,24,8,24.125,-95.875,0,1,1
2012-09,24,9,24.125,-95.625,0,9,9
2012-09,24,10,24.125,-95.375,0,1,1
2012-09,24,27,24.125,-91.125,4,0,4
2012-09,24,48,24.125,-85.875,4,0,4
2012-09,25,10,24.375,-95.375,0,3,3
2012-09,25,27,24.375,-91.125,2,0,2
2012-09,25,48,24.375,-85.875,16,0,16
2012-09,26,37,24.625,-88.625,0,4,4
2012-09,27,37,24.875,-88.625,0,15,15
2012-09,28,37,25.125,-88.625,0,6,6
2012-09,29,36,25.375,-88.875,0,2,2
2012-09,30,36,25.625,-88.875,0,3,3
2012-09,31,15,25.875,-94.125,15,0,15
2012-09,31,16,25.875,-93.875,11,0,11
2012-09,31,17,25.875,-93.625,2,0,2
2012-09,31,44,25.875,-86.875,1,0,1
2012-09,32,16,26.125,-93.875,1,0,1
2012-09,32,17,26.125,-93.625,1,0,1
2012-09,32,44,26.125,-86.875,5,0,5
2012-09,33,44,26.375,-86.875,4,0,4
2012-09,34,5,26.625,-96.625,0,2,2
2012-09,34,27,26.625,-91.125,0,10,10
2012-09,35,5,26.875,-96.625,0,6,6
2012-09,35,6,26.875,-96.375,0,3,3
2012-09,35,27,26.875,-91.125,0,2,2
2012-09,35,28,26.875,-90.875,0,5,5
2012-09,35,29,26.875,-90.625,0,4,4
2012-09,36,6,27.125,-96.375,0,1,1
2012-09,36,7,27.125,-96.125,0,7,7
2012-09,38,49,27.625,-85.625,0,1,1
2012-09,39,47,27.875,-86.125,0,2,2
2012-09,39,48,27.875,-85.875,0,2,2
2012-09,39,49,27.875,-85.625,0,3,3
2012-09,39,50,27.875,-85.375,0,8,8
2012-09,40,47,28.125,-86.125,0,10,10
2012-09,40,49,28.125,-85.625,0,1,1
2012-10,0,50,18.125,-85.375,0,2,2
2012-10,0,51,18.125,-85.125,0,1,1
2012-10,0,69,18.125,-80.625,1,0,1
2012-10,0,70,18.125,-80.375,3,0,3
2012-10,0,71,18.125,-80.125,1,0,1
2012-10,1,52,18.375,-84.875,0,1,1
2012-10,1,62,18.375,-82.375,1,0,1
2012-10,2,60,18.625,-82.875,1,0,1
2012-10,2,61,18.625,-82.625,4,0,4
2012-10,2,62,18.625,-82.375,1,0,1
2012-10,3,60,18.875,-82.875,1,0,1
2012-10,6,50,19.625,-85.375,1,0,1
2012-10,7,46,19.875,-86.375,2,0,2
2012-10,7,49,19.875,-85.625,3,0,3
2012-10,7,50,19.875,-85.375,5,0,5
2012-10,8,48,20.125,-85.875,5,0,5
2012-10,8,49,20.125,-85.625,2,0,2
2012-10,9,9,20.375,-95.625,3,0,3
2012-10,9,10,20.375,-95.375,9,0,9
2012-10,9,11,20.375,-95.125,3,0,3
2012-10,9,46,20.375,-86.375,0,3,3
2012-10,9,47,20.375,-86.125,0,5,5
2012-10,10,9,20.625,-95.625,9,0,9
2012-10,11,47,20.875,-86.125,0,1,1
2012-10,11,61,20.875,-82.625,0,5,5
2012-10,11,62,20.875,-82.375,0,1,1
2012-10,12,47,21.125,-86.125,0,1,1
2012-10,12,61,21.125,-82.625,0,5,5
2012-10,18,12,22.625,-94.875,2,0,2
2012-10,18,13,22.625,-94.625,1,0,1
2012-10,18,18,22.625,-93.375,0,2,2
2012-10,19,11,22.875,-95.125,4,0,4
2012-10,19,12,22.875,-94.875,2,0,2
2012-10,20,9,23.125,-95.625,1,0,1
2012-10,20,10,23.125,-95.375,4,0,4
2012-10,20,18,23.125,-93.375,0,6,6
2012-10,20,19,23.125,-93.125,0,1,1
2012-10,21,8,23.375,-95.875,4,0,4
2012-10,21,9,23.375,-95.625,5,0,5
2012-10,21,18,23.375,-93.375,0,5,5
2012-10,22,8,23.625,-95.875,1,0,1
2012-10,22,17,23.625,-93.625,0,4,4
2012-10,22,57,23.625,-83.625,0,7,7
2012-10,22,58,23.625,-83.375,0,1,1
2012-10,23,16,23.875,-93.875,0,5,5
2012-10,23,57,23.875,-83.625,0,5,5
2012-10,23,58,23.875,-83.375,0,1,1
2012-10,24,48,24.125,-85.875,5,0,5
2012-10,24,58,24.125,-83.375,0,6,6
2012-10,25,10,24.375,-95.375,0,7,7
2012-10,25,11,24.375,-95.125,0,1,1
2012-10,25,26,24.375,-91.375,3,0,3
2012-10,25,27,24.375,-91.125,9,0,9
2012-10,25,35,24.375,-89.125,0,5,5
2012-10,25,36,24.375,-88.875,0,13,13
2012-10,25,37,24.375,-88.625,0,6,6
2012-10,25,48,24.375,-85.875,4,0,4
2012-10,25,58,24.375,-83.375,0,3,3
2012-10,26,37,24.625,-88.625,0,7,7
2012-10,26,46,24.625,-86.375,4,0,4
2012-10,26,47,24.625,-86.125,9,0,9
2012-10,26,58,24.625,-83.375,0,2,2
2012-10,27,46,24.875,-86.375,7,0,7
2012-10,27,47,24.875,-86.125,2,0,2
2012-10,30,17,25.625,-93.625,23,0,23
2012-10,31,17,25.875,-93.625,8,0,8
2012-10,34,26,26.625,-91.375,0,29,29
2012-10,34,27,26.625,-91.125,0,2,2
2012-10,38,54,27.625,-84.375,0,1,1
2012-10,39,45,27.875,-86.625,0,2,2
2012-10,39,46,27.875,-86.375,0,5,5
2012-10,39,47,27.875,-86.125,0,3,3
2012-10,39,48,27.875,-85.875,0,1,1
2012-10,39,52,27.875,-84.875,0,1,1
2012-10,39,53,27.875,-84.625,0,3,3
2012-10,40,43,28.125,-87.125,0,12,12
2012-10,40,44,28.125,-86.875,0,4,4
2012-10,40,45,28.125,-86.625,0,1,1
2012-10,40,47,28.125,-86.125,0,1,1
2012-10,40,52,28.125,-84.875,0,1,1
2012-11,0,49,18.125,-85.625,0,2,2
2012-11,0,50,18.125,-85.375,0,3,3
2012-11,0,70,18.125,-80.375,3,0,3
2012-11,0,71,18.125,-80.125,3,0,3
2012-11,1,49,18.375,-85.625,0,2,2
2012-11,1,58,18.375,-83.375,1,0,1
2012-11,1,69,18.375,-80.625,6,0,6
2012-11,2,49,18.625,-85.625,0,2,2
2012-11,3,49,18.875,-85.625,0,4,4
2012-11,3,50,18.875,-85.375,1,0,1
2012-11,3,51,18.875,-85.125,2,0,2
2012-11,3,52,18.875,-84.875,1,0,1
2012-11,3,53,18.875,-84.625,2,0,2
2012-11,3,54,18.875,-84.375,1,0,1
2012-11,3,60,18.875,-82.875,3,0,3
2012-11,4,54,19.125,-84.375,1,0,1
2012-11,4,55,19.125,-84.125,2,0,2
2012-11,4,56,19.125,-83.875,3,0,3
2012-11,4,57,19.125,-83.625,3,0,3
2012-11,4,58,19.125,-83.375,3,0,3
2012-11,4,59,19.125,-83.125,3,0,3
2012-11,4,60,19.125,-82.875,2,0,2
2012-11,4,61,19.125,-82.625,1,0,1
2012-11,5,61,19.375,-82.625,1,0,1
2012-11,7,46,19.875,-86.375,4,0,4
2012-11,7,63,19.875,-82.125,0,1,1
2012-11,8,63,20.125,-82.125,0,2,2
2012-11,9,8,20.375,-95.875,16,0,16
2012-11,9,9,20.375,-95.625,5,0,5
2012-11,10,8,20.625,-95.875,2,0,2
2012-11,10,9,20.625,-95.625,7,0,7
2012-11,18,15,22.625,-94.125,0,14,14
2012-11,18,16,22.625,-93.875,0,9,9
2012-11,18,17,22.625,-93.625,0,7,7
2012-11,20,41,23.125,-87.625,0,1,1
2012-11,21,40,23.375,-87.875,0,2,2
2012-11,21,41,23.375,-87.625,0,7,7
2012-11,22,7,23.625,-96.125,8,0,8
2012-11,22,8,23.625,-95.875,6,0,6
2012-11,22,40,23.625,-87.875,0,10,10
2012-11,23,7,23.875,-96.125,10,0,10
2012-11,23,8,23.875,-95.875,2,0,2
2012-11,23,39,23.875,-88.125,0,1,1
2012-11,23,40,23.875,-87.875,0,2,2
2012-11,24,7,24.125,-96.125,1,0,1
2012-11,24,8,24.125,-95.875,1,0,1
2012-11,24,57,24.125,-83.625,0,8,8
2012-11,25,33,24.375,-89.625,0,1,1
2012-11,25,34,24.375,-89.375,0,6,6
2012-11,25,57,24.375,-83.625,0,3,3
2012-11,25,58,24.375,-83.375,0,3,3
2012-11,26,57,24.625,-83.625,0,3,3
2012-11,26,58,24.625,-83.375,0,8,8
2012-11,26,59,24.625,-83.125,0,1,1
2012-11,27,45,24.875,-86.625,1,0,1
2012-11,27,46,24.875,-86.375,2,0,2
2012-11,27,58,24.875,-83.375,0,4,4
2012-11,28,45,25.125,-86.625,7,0,7
2012-11,29,14,25.375,-94.375,3,0,3
2012-11,29,15,25.375,-94.125,5,0,5
2012-11,29,16,25.375,-93.875,6,0,6
2012-11,29,44,25.375,-86.875,9,0,9
2012-11,29,45,25.375,-86.625,6,0,6
2012-11,30,14,25.625,-94.375,3,0,3
2012-11,30,15,25.625,-94.125,1,0,1
2012-11,30,16,25.625,-93.875,6,0,6
2012-11,30,17,25.625,-93.625,6,0,6
2012-11,30,26,25.625,-91.375,0,2,2
2012-11,30,27,25.625,-91.125,0,3,3
2012-11,30,43,25.625,-87.125,2,0,2
2012-11,30,44,25.625,-86.875,3,0,3
2012-11,31,24,25.875,-91.875,0,1,1
2012-11,31,25,25.875,-91.625,0,8,8
2012-11,31,26,25.875,-91.375,0,3,3
2012-11,32,24,26.125,-91.875,0,3,3
2012-11,34,25,26.625,-91.625,0,3,3
2012-11,34,26,26.625,-91.375,0,7,7
2012-11,39,43,27.875,-87.125,0,2,2
2012-11,39,44,27.875,-86.875,0,8,8
2012-11,39,53,27.875,-84.625,0,7,7
2012-11,39,54,27.875,-84.375,0,8,8
2012-11,40,41,28.125,-87.625,0,4,4
2012-11,40,42,28.125,-87.375,0,6,6
2012-11,40,44,28.125,-86.875,0,2,2
2012-11,40,52,28.125,-84.875,0,3,3
2012-11,40,53,28.125,-84.625,0,4,4
2012-11,40,54,28.125,-84.375,0,1,1
2012-11,41,40,28.375,-87.875,0,3,3
2012-11,41,41,28.375,-87.625,0,5,5
2012-11,41,51,28.375,-85.125,0,1,1
2012-11,41,52,28.375,-84.875,0,2,2
2012-11,41,53,28.375,-84.625,0,1,1
2012-11,41,54,28.375,-84.375,0,3,3
2012-12,1,68,18.375,-80.875,2,0,2
2012-12,1,69,18.375,-80.625,6,0,6
2012-12,1,70,18.375,-80.375,3,0,3
2012-12,2,67,18.625,-81.125,3,0,3
2012-12,2,68,18.625,-80.875,9,0,9
2012-12,3,50,18.875,-85.375,2,0,2
2012-12,3,63,18.875,-82.125,2,0,2
2012-12,3,64,18.875,-81.875,3,0,3
2012-12,3,65,18.875,-81.625,1,0,1
2012-12,3,66,18.875,-81.375,2,0,2
2012-12,4,49,19.125,-85.625,3,0,3
2012-12,4,50,19.125,-85.375,2,0,2
2012-12,5,49,19.375,-85.625,1,0,1
2012-12,5,50,19.375,-85.375,2,0,2
2012-12,6,50,19.625,-85.375,4,0,4
2012-12,7,62,19.875,-82.375,0,1,1
2012-12,8,50,20.125,-85.375,1,0,1
2012-12,8,51,20.125,-85.125,6,0,6
2012-12,8,52,20.125,-84.875,3,0,3
2012-12,8,63,20.125,-82.125,0,4,4
2012-12,9,9,20.375,-95.625,20,0,20
2012-12,9,10,20.375,-95.375,4,0,4
2012-12,9,11,20.375,-95.125,7,0,7
2012-12,9,50,20.375,-85.375,3,0,3
2012-12,9,63,20.375,-82.125,0,1,1
2012-12,9,64,20.375,-81.875,0,1,1
2012-12,10,48,20.625,-85.875,1,0,1
2012-12,10,49,20.625,-85.625,1,0,1
2012-12,10,50,20.625,-85.375,2,0,2
2012-12,12,64,21.125,-81.875,0,2,2
2012-12,12,65,21.125,-81.625,0,8,8
2012-12,12,66,21.125,-81.375,0,1,1
2012-12,13,63,21.375,-82.125,0,2,2
2012-12,13,64,21.375,-81.875,0,7,7
2012-12,17,14,22.375,-94.375,0,27,27
2012-12,17,15,22.375,-94.125,0,1,1
2012-12,18,15,22.625,-94.125,0,3,3
2012-12,19,42,22.875,-87.375,0,5,5
2012-12,20,41,23.125,-87.625,0,7,7
2012-12,21,41,23.375,-87.625,0,2,2
2012-12,22,48,23.625,-85.875,0,1,1
2012-12,22,49,23.625,-85.625,0,6,6
2012-12,23,48,23.875,-85.875,0,2,2
2012-12,23,49,23.875,-85.625,0,2,2
2012-12,23,51,23.875,-85.125,0,4,4
2012-12,23,61,23.875,-82.625,0,2,2
2012-12,23,62,23.875,-82.375,0,3,3
2012-12,24,49,24.125,-85.625,0,1,1
2012-12,24,50,24.125,-85.375,0,13,13
2012-12,26,59,24.625,-83.125,0,1,1
2012-12,27,11,24.875,-95.125,2,0,2
2012-12,27,12,24.875,-94.875,4,0,4
2012-12,27,30,24.875,-90.375,9,0,9
2012-12,28,12,25.125,-94.875,7,0,7
2012-12,28,13,25.125,-94.625,4,0,4
2012-12,29,13,25.375,-94.625,7,0,7
2012-12,29,14,25.375,-94.375,7,0,7
2012-12,29,21,25.375,-92.625,0,1,1
2012-12,29,22,25.375,-92.375,0,3,3
2012-12,30,22,25.625,-92.375,0,6,6
2012-12,30,23,25.625,-92.125,0,6,6
2012-12,31,23,25.875,-92.125,0,4,4
2012-12,31,24,25.875,-91.875,0,10,10
2012-12,31,40,25.875,-87.875,1,0,1
2012-12,31,41,25.875,-87.625,8,0,8
2012-12,31,42,25.875,-87.375,3,0,3
2012-12,32,24,26.125,-91.875,0,1,1
2012-12,32,40,26.125,-87.875,2,0,2
2012-12,32,41,26.125,-87.625,2,0,2
2012-12,32,55,26.125,-84.125,0,2,2
2012-12,32,56,26.125,-83.875,0,5,5
2012-12,33,39,26.375,-88.125,8,0,8
2012-12,33,40,26.375,-87.875,7,0,7
2012-12,33,55,26.375,-84.125,0,5,5
2012-12,34,55,26.625,-84.125,0,3,3
2012-12,35,55,26.875,-84.125,0,1,1
2012-12,36,55,27.125,-84.125,0,1,1
2012-12,37,54,27.375,-84.375,0,2,2
2012-12,38,44,27.625,-86.875,0,1,1
2012-12,38,54,27.625,-84.375,0,1,1
2012-12,39,43,27.875,-87.125,0,1,1
2012-12,39,44,27.875,-86.875,0,1,1
2012-12,40,40,28.125,-87.875,0,1,1
2012-12,40,41,28.125,-87.625,0,5,5
2012-12,40,42,28.125,-87.375,0,3,3
2012-12,40,54,28.125,-84.375,0,3,3
2012-12,41,38,28.375,-88.375,0,3,3
2012-12,41,39,28.375,-88.125,0,3,3
2012-12,41,40,28.375,-87.875,0,2,2
2012-12,41,41,28.375,-87.625,0,4,4
2012-12,41,42,28.375,-87.375,0,5,5
2013-01,0,46,18.125,-86.375,0,3,3
2013-01,0,47,18.125,-86.125,0,4,4
2013-01,0,48,18.125,-85.875,0,4,4
2013-01,1,53,18.375,-84.625,2,0,2
2013-01,1,54,18.375,-84.375,3,0,3
2013-01,1,55,18.375,-84.125,3,0,3
2013-01,2,56,18.625,-83.875,3,0,3
2013-01,2,57,18.625,-83.625,2,0,2
2013-01,2,58,18.625,-83.375,3,0,3
2013-01,2,59,18.625,-83.125,1,0,1
2013-01,3,59,18.875,-83.125,1,0,1
2013-01,3,60,18.875,-82.875,2,0,2
2013-01,3,61,18.875,-82.625,5,0,5
2013-01,3,62,18.875,-82.375,4,0,4
2013-01,3,63,18.875,-82.125,2,0,2
2013-01,6,69,19.625,-80.625,0,2,2
2013-01,6,70,19.625,-80.375,0,8,8
2013-01,6,71,19.625,-80.125,0,1,1
2013-01,7,67,19.875,-81.125,0,2,2
2013-01,7,68,19.875,-80.875,0,2,2
2013-01,7,69,19.875,-80.625,0,3,3
2013-01,8,8,20.125,-95.875,4,0,4
2013-01,8,9,20.125,-95.625,2,0,2
2013-01,8,11,20.125,-95.125,2,0,2
2013-01,9,9,20.375,-95.625,4,0,4
2013-01,9,11,20.375,-95.125,2,0,2
2013-01,9,12,20.375,-94.875,13,0,13
2013-01,9,47,20.375,-86.125,1,0,1
2013-01,9,48,20.375,-85.875,1,0,1
2013-01,10,48,20.625,-85.875,2,0,2
2013-01,10,49,20.625,-85.625,1,0,1
2013-01,11,64,20.875,-81.875,0,3,3
2013-01,11,65,20.875,-81.625,0,2,2
2013-01,12,52,21.125,-84.875,5,0,5
2013-01,12,63,21.125,-82.125,0,1,1
2013-01,12,64,21.125,-81.875,0,2,2
2013-01,12,65,21.125,-81.625,0,1,1
2013-01,13,52,21.375,-84.875,1,0,1
2013-01,13,63,21.375,-82.125,0,1,1
2013-01,16,11,22.125,-95.125,0,2,2
2013-01,16,12,22.125,-94.875,0,11,11
2013-01,16,13,22.125,-94.625,0,4,4
2013-01,17,13,22.375,-94.625,0,7,7
2013-01,17,14,22.375,-94.375,0,7,7
2013-01,22,55,23.625,-84.125,7,0,7
2013-01,22,56,23.625,-83.875,6,0,6
2013-01,23,35,23.875,-89.125,0,7,7
2013-01,23,36,23.875,-88.875,0,3,3
2013-01,23,48,23.875,-85.875,0,3,3
2013-01,23,55,23.875,-84.125,1,0,1
2013-01,23,56,23.875,-83.875,5,0,5
2013-01,24,47,24.125,-86.125,0,1,1
2013-01,24,48,24.125,-85.875,0,1,1
2013-01,25,26,24.375,-91.375,4,0,4
2013-01,25,47,24.375,-86.125,0,1,1
2013-01,26,11,24.625,-95.125,17,0,17
2013-01,26,26,24.625,-91.375,2,0,2
2013-01,26,27,24.625,-91.125,7,0,7
2013-01,26,28,24.625,-90.875,7,0,7
2013-01,26,29,24.625,-90.625,7,0,7
2013-01,26,47,24.625,-86.125,0,2,2
2013-01,27,11,24.875,-95.125,14,0,14
2013-01,27,29,24.875,-90.625,4,0,4
2013-01,27,47,24.875,-86.125,0,2,2
2013-01,28,47,25.125,-86.125,0,1,1
2013-01,28,48,25.125,-85.875,0,13,13
2013-01,29,21,25.375,-92.625,0,10,10
2013-01,29,48,25.375,-85.875,0,7,7
2013-01,30,20,25.625,-92.875,0,5,5
2013-01,30,21,25.625,-92.625,0,1,1
2013-01,31,20,25.875,-92.875,0,14,14
2013-01,31,39,25.875,-88.125,9,0,9
2013-01,31,40,25.875,-87.875,3,0,3
2013-01,32,20,26.125,-92.875,0,1,1
2013-01,32,37,26.125,-88.625,1,0,1
2013-01,32,38,26.125,-88.375,3,0,3
2013-01,32,39,26.125,-88.125,14,0,14
2013-01,33,38,26.375,-88.375,1,0,1
2013-01,35,13,26.875,-94.625,5,0,5
2013-01,36,12,27.125,-94.875,4,0,4
2013-01,36,13,27.125,-94.625,2,0,2
2013-01,41,37,28.375,-88.625,0,1,1
2013-01,41,38,28.375,-88.375,0,5,5
2013-01,41,39,28.375,-88.125,0,18,18
2013-01,41,40,28.375,-87.875,0,7,7
2013-02,0,48,18.125,-85.875,7,0,7
2013-02,0,49,18.125,-85.625,3,0,3
2013-02,1,49,18.375,-85.625,1,0,1
2013-02,1,50,18.375,-85.375,3,0,3
2013-02,1,51,18.375,-85.125,1,0,1
2013-02,1,52,18.375,-84.875,2,0,2
2013-02,1,53,18.375,-84.625,1,0,1
2013-02,6,62,19.625,-82.375,0,2,2
2013-02,6,64,19.625,-81.875,0,4,4
2013-02,6,65,19.625,-81.625,0,4,4
2013-02,6,66,19.625,-81.375,0,3,3
2013-02,7,67,19.875,-81.125,0,4,4
2013-02,7,68,19.875,-80.875,0,1,1
2013-02,8,51,20.125,-85.125,1,0,1
2013-02,8,52,20.125,-84.875,4,0,4
2013-02,8,55,20.125,-84.125,5,0,5
2013-02,8,64,20.125,-81.875,0,2,2
2013-02,8,65,20.125,-81.625,0,8,8
2013-02,9,53,20.375,-84.625,1,0,1
2013-02,9,54,20.375,-84.375,2,0,2
2013-02,9,56,20.375,-83.875,8,0,8
2013-02,10,53,20.625,-84.625,1,0,1
2013-02,11,52,20.875,-84.875,4,0,4
2013-02,16,10,22.125,-95.375,0,13,13
2013-02,16,11,22.125,-95.125,0,6,6
2013-02,20,30,23.125,-90.375,0,2,2
2013-02,21,30,23.375,-90.375,0,2,2
2013-02,21,31,23.375,-90.125,0,3,3
2013-02,21,55,23.375,-84.125,2,0,2
2013-02,22,32,23.625,-89.875,0,1,1
2013-02,22,33,23.625,-89.625,0,1,1
2013-02,22,55,23.625,-84.125,1,0,1
2013-02,22,56,23.625,-83.875,8,0,8
2013-02,23,22,23.875,-92.375,3,0,3
2013-02,23,23,23.875,-92.125,2,0,2
2013-02,23,33,23.875,-89.625,0,1,1
2013-02,23,34,23.875,-89.375,0,1,1
