month,ii,jj,count_positions,n_individuals,lat,lon
2014-12,30,39,1,1,25.625,-88.125
2014-12,31,15,2,1,25.875,-94.125
2014-12,31,16,1,1,25.875,-93.875
2014-12,31,18,1,1,25.875,-93.375
2014-12,31,39,5,1,25.875,-88.125
2014-12,31,52,1,1,25.875,-84.875
2014-12,32,18,1,1,26.125,-93.375
2014-12,32,38,2,1,26.125,-88.375
2014-12,32,40,2,1,26.125,-87.875
2014-12,32,42,1,1,26.125,-87.375
2014-12,32,43,1,1,26.125,-87.125
2014-12,32,52,2,1,26.125,-84.875
2014-12,32,53,1,1,26.125,-84.625
2014-12,33,20,1,1,26.375,-92.875
2014-12,33,39,2,1,26.375,-88.125
2014-12,33,40,1,1,26.375,-87.875
2014-12,33,43,3,1,26.375,-87.125
2014-12,33,44,2,1,26.375,-86.875
2014-12,33,50,1,1,26.375,-85.375
2014-12,33,52,2,1,26.375,-84.875
2014-12,33,53,2,1,26.375,-84.625
2014-12,34,22,1,1,26.625,-92.375
2014-12,34,24,1,1,26.625,-91.875
2014-12,34,27,1,1,26.625,-91.125
2014-12,34,35,1,1,26.625,-89.125
2014-12,34,39,1,1,26.625,-88.125
2014-12,34,41,2,1,26.625,-87.625
2014-12,34,42,1,1,26.625,-87.375
2014-12,34,43,3,1,26.625,-87.125
2014-12,34,44,1,1,26.625,-86.875
2014-12,34,48,1,1,26.625,-85.875
2014-12,34,52,1,1,26.625,-84.875
2014-12,34,53,2,1,26.625,-84.625
2014-12,35,29,1,1,26.875,-90.625
2014-12,35,30,1,1,26.875,-90.375
2014-12,35,32,1,1,26.875,-89.875
2014-12,35,34,2,2,26.875,-89.375
2014-12,35,35,1,1,26.875,-89.125
2014-12,35,46,1,1,26.875,-86.375
2014-12,36,32,1,1,27.125,-89.875
2014-12,36,33,2,1,27.125,-89.625
2014-12,36,34,5,2,27.125,-89.375
2014-12,36,35,3,1,27.125,-89.125
2014-12,36,46,1,1,27.125,-86.375
2014-12,37,25,4,1,27.375,-91.625
2014-12,37,30,1,1,27.375,-90.375
2014-12,37,32,1,1,27.375,-89.875
2014-12,37,34,2,1,27.375,-89.375
2014-12,37,35,2,1,27.375,-89.125
2014-12,37,48,1,1,27.375,-85.875
2014-12,38,24,2,1,27.625,-91.875
2014-12,38,28,1,1,27.625,-90.875
2014-12,38,30,1,1,27.625,-90.375
2014-12,38,31,1,1,27.625,-90.125
2014-12,38,32,1,1,27.625,-89.875
2014-12,38,34,2,1,27.625,-89.375
2014-12,38,35,3,1,27.625,-89.125
2014-12,38,36,1,1,27.625,-88.875
2014-12,38,48,2,1,27.625,-85.875
2014-12,39,37,1,1,27.875,-88.625
2014-12,39,42,1,1,27.875,-87.375
2014-12,39,47,1,1,27.875,-86.125
2014-12,39,49,1,1,27.875,-85.625
2014-12,40,39,1,1,28.125,-88.125
2014-12,40,40,1,1,28.125,-87.875
2014-12,40,47,1,1,28.125,-86.125
2014-12,40,48,1,1,28.125,-85.875
2014-12,41,41,1,1,28.375,-87.625
2014-12,41,47,1,1,28.375,-86.125
2014-12,41,49,2,1,28.375,-85.625
2014-12,42,43,1,1,28.625,-87.125
2014-12,42,46,1,1,28.625,-86.375
2015-01,5,9,2,1,19.375,-95.625
2015-01,7,9,1,1,19.875,-95.625
2015-01,9,7,1,1,20.375,-96.125
2015-01,11,6,1,1,20.875,-96.375
2015-01,13,4,1,1,21.375,-96.875
2015-01,14,4,1,1,21.625,-96.875
2015-01,14,16,2,1,21.625,-93.875
2015-01,15,4,1,1,21.875,-96.875
2015-01,15,16,1,1,21.875,-93.875
2015-01,15,18,1,1,21.875,-93.375
2015-01,16,3,1,1,22.125,-97.125
2015-01,16,15,2,1,22.125,-94.125
2015-01,17,3,1,1,22.375,-97.125
2015-01,17,12,1,1,22.375,-94.875
2015-01,17,13,1,1,22.375,-94.625
2015-01,17,15,1,1,22.375,-94.125
2015-01,18,2,1,1,22.625,-97.375
2015-01,18,3,1,1,22.625,-97.125
2015-01,18,4,2,1,22.625,-96.875
2015-01,18,10,1,1,22.625,-95.375
2015-01,18,11,1,1,22.625,-95.125
2015-01,19,5,1,1,22.875,-96.625
2015-01,19,9,1,1,22.875,-95.625
2015-01,19,10,1,1,22.875,-95.375
2015-01,20,5,1,1,23.125,-96.625
2015-01,20,6,1,1,23.125,-96.375
2015-01,20,7,1,1,23.125,-96.125
2015-01,29,6,1,1,25.375,-96.375
2015-01,29,7,1,1,25.375,-96.125
2015-01,30,7,1,1,25.625,-96.125
2015-01,31,9,1,1,25.875,-95.625
2015-01,31,10,1,1,25.875,-95.375
2015-01,31,32,3,1,25.875,-89.875
2015-01,31,34,2,1,25.875,-89.375
2015-01,31,35,1,1,25.875,-89.125
2015-01,31,36,1,1,25.875,-88.875
2015-01,31,37,1,1,25.875,-88.625
2015-01,32,22,1,1,26.125,-92.375
2015-01,32,33,3,1,26.125,-89.625
2015-01,32,34,6,1,26.125,-89.375
2015-01,32,37,2,1,26.125,-88.625
2015-01,32,38,2,1,26.125,-88.375
2015-01,33,23,1,1,26.375,-92.125
2015-01,33,24,1,1,26.375,-91.875
2015-01,33,26,1,1,26.375,-91.375
2015-01,33,29,1,1,26.375,-90.625
2015-01,33,31,1,1,26.375,-90.125
2015-01,33,33,1,1,26.375,-89.625
2015-01,33,34,4,1,26.375,-89.375
2015-01,33,38,1,1,26.375,-88.375
2015-01,34,10,1,1,26.625,-95.375
2015-01,34,17,2,1,26.625,-93.625
2015-01,34,18,1,1,26.625,-93.375
2015-01,34,19,1,1,26.625,-93.125
2015-01,34,21,5,2,26.625,-92.625
2015-01,34,22,4,1,26.625,-92.375
2015-01,34,23,2,1,26.625,-92.125
2015-01,34,24,1,1,26.625,-91.875
2015-01,34,25,2,1,26.625,-91.625
2015-01,34,31,1,1,26.625,-90.125
2015-01,34,33,1,1,26.625,-89.625
2015-01,34,35,2,1,26.625,-89.125
2015-01,34,51,1,1,26.625,-85.125
2015-01,34,52,1,1,26.625,-84.875
2015-01,35,9,2,1,26.875,-95.625
2015-01,35,10,4,1,26.875,-95.375
2015-01,35,11,1,1,26.875,-95.125
2015-01,35,15,2,1,26.875,-94.125
2015-01,35,16,1,1,26.875,-93.875
2015-01,35,18,1,1,26.875,-93.375
2015-01,35,19,3,1,26.875,-93.125
2015-01,35,20,3,2,26.875,-92.875
2015-01,35,21,2,2,26.875,-92.625
2015-01,35,22,1,1,26.875,-92.375
2015-01,35,25,1,1,26.875,-91.625
2015-01,35,28,1,1,26.875,-90.875
2015-01,35,33,1,1,26.875,-89.625
2015-01,35,52,1,1,26.875,-84.875
2015-01,35,53,1,1,26.875,-84.625
2015-01,36,12,1,1,27.125,-94.875
2015-01,36,13,1,1,27.125,-94.625
2015-01,36,14,1,1,27.125,-94.375
2015-01,36,15,4,1,27.125,-94.125
2015-01,36,16,1,1,27.125,-93.875
2015-01,36,19,2,1,27.125,-93.125
2015-01,36,24,1,1,27.125,-91.875
2015-01,36,25,2,1,27.125,-91.625
2015-01,36,26,1,1,27.125,-91.375
2015-01,36,29,1,1,27.125,-90.625
2015-01,36,30,1,1,27.125,-90.375
2015-01,36,31,3,2,27.125,-90.125
2015-01,36,32,4,1,27.125,-89.875
2015-01,36,34,2,2,27.125,-89.375
2015-01,36,36,1,1,27.125,-88.875
2015-01,36,50,1,1,27.125,-85.375
2015-01,36,52,1,1,27.125,-84.875
2015-01,37,12,1,1,27.375,-94.875
2015-01,37,27,1,1,27.375,-91.125
2015-01,37,30,1,1,27.375,-90.375
2015-01,37,31,4,2,27.375,-90.125
2015-01,37,32,1,1,27.375,-89.875
2015-01,37,33,1,1,27.375,-89.625
2015-01,37,34,1,1,27.375,-89.375
2015-01,37,35,1,1,27.375,-89.125
2015-01,37,37,1,1,27.375,-88.625
2015-01,37,39,1,1,27.375,-88.125
2015-01,37,41,1,1,27.375,-87.625
2015-01,37,42,1,1,27.375,-87.375
2015-01,37,46,1,1,27.375,-86.375
2015-01,37,47,1,1,27.375,-86.125
2015-01,37,48,1,1,27.375,-85.875
2015-01,37,49,1,1,27.375,-85.625
2015-01,38,11,2,1,27.625,-95.125
2015-01,38,12,4,1,27.625,-94.875
2015-01,38,34,2,1,27.625,-89.375
2015-01,38,37,1,1,27.625,-88.625
2015-01,38,39,1,1,27.625,-88.125
2015-01,38,40,3,2,27.625,-87.875
2015-01,38,43,2,1,27.625,-87.125
2015-01,38,44,1,1,27.625,-86.875
2015-01,38,45,2,1,27.625,-86.625
2015-01,38,46,1,1,27.625,-86.375
2015-01,39,38,1,1,27.875,-88.375
2015-02,6,10,3,1,19.625,-95.375
2015-02,31,36,1,1,25.875,-88.875
2015-02,32,35,1,1,26.125,-89.125
2015-02,33,34,1,1,26.375,-89.375
2015-02,34,24,1,1,26.625,-91.875
2015-02,34,27,1,1,26.625,-91.125
2015-02,34,34,1,1,26.625,-89.375
2015-02,34,36,3,1,26.625,-88.875
2015-02,35,24,1,1,26.875,-91.875
2015-02,35,25,1,1,26.875,-91.625
2015-02,35,26,3,1,26.875,-91.375
2015-02,35,27,3,1,26.875,-91.125
2015-02,35,32,1,1,26.875,-89.875
2015-02,35,33,4,2,26.875,-89.625
2015-02,35,34,1,1,26.875,-89.375
2015-02,35,35,1,1,26.875,-89.125
2015-02,35,37,2,1,26.875,-88.625
2015-02,35,38,2,1,26.875,-88.375
2015-02,36,19,1,1,27.125,-93.125
2015-02,36,27,3,1,27.125,-91.125
2015-02,36,31,1,1,27.125,-90.125
2015-02,36,32,2,2,27.125,-89.875
2015-02,36,33,3,2,27.125,-89.625
2015-02,36,34,3,2,27.125,-89.375
2015-02,36,35,5,1,27.125,-89.125
2015-02,36,36,3,1,27.125,-88.875
2015-02,36,37,6,2,27.125,-88.625
2015-02,36,38,4,1,27.125,-88.375
2015-02,37,18,1,1,27.375,-93.375
2015-02,37,19,1,1,27.375,-93.125
2015-02,37,29,1,1,27.375,-90.625
2015-02,37,30,1,1,27.375,-90.375
2015-02,37,32,2,2,27.375,-89.875
2015-02,37,33,3,2,27.375,-89.625
2015-02,37,34,2,2,27.375,-89.375
2015-02,37,35,1,1,27.375,-89.125
2015-02,37,36,4,2,27.375,-88.875
2015-02,37,37,5,2,27.375,-88.625
2015-02,37,39,1,1,27.375,-88.125
2015-02,37,40,2,1,27.375,-87.875
2015-02,38,17,2,1,27.625,-93.625
2015-02,38,18,5,1,27.625,-93.375
2015-02,38,19,1,1,27.625,-93.125
2015-02,38,25,1,1,27.625,-91.625
2015-02,38,27,1,1,27.625,-91.125
2015-02,38,28,1,1,27.625,-90.875
2015-02,38,32,3,2,27.625,-89.875
2015-02,38,33,2,2,27.625,-89.625
2015-02,38,34,4,3,27.625,-89.375
2015-02,38,35,6,2,27.625,-89.125
2015-02,38,36,2,2,27.625,-88.875
2015-02,38,37,1,1,27.625,-88.625
2015-02,38,40,2,1,27.625,-87.875
2015-02,39,13,1,1,27.875,-94.625
2015-02,39,20,1,1,27.875,-92.875
2015-02,39,21,1,1,27.875,-92.625
2015-02,39,23,1,1,27.875,-92.125
2015-02,39,24,1,1,27.875,-91.875
2015-02,39,29,1,1,27.875,-90.625
2015-02,39,30,1,1,27.875,-90.375
2015-02,39,34,1,1,27.875,-89.375
2015-02,39,35,2,2,27.875,-89.125
2015-02,39,36,2,2,27.875,-88.875
2015-02,39,37,1,1,27.875,-88.625
2015-02,40,14,3,1,28.125,-94.375
2015-02,40,30,2,1,28.125,-90.375
2015-02,40,36,1,1,28.125,-88.875
2015-02,40,37,1,1,28.125,-88.625
2015-02,40,38,1,1,28.125,-88.375
2015-02,41,32,2,1,28.375,-89.875
2015-02,41,37,2,1,28.375,-88.625
2015-02,41,38,1,1,28.375,-88.375
2015-03,23,42,1,1,23.875,-87.375
2015-03,23,44,1,1,23.875,-86.875
2015-03,23,45,3,1,23.875,-86.625
2015-03,23,46,1,1,23.875,-86.375
2015-03,24,10,2,1,24.125,-95.375
2015-03,24,11,1,1,24.125,-95.125
2015-03,24,41,1,1,24.125,-87.625
2015-03,25,9,1,1,24.375,-95.625
2015-03,25,10,1,1,24.375,-95.375
2015-03,25,40,1,1,24.375,-87.875
2015-03,26,13,1,1,24.625,-94.625
2015-03,26,38,1,1,24.625,-88.375
2015-03,28,15,1,1,25.125,-94.125
2015-03,28,35,1,1,25.125,-89.125
2015-03,28,36,1,1,25.125,-88.875
2015-03,29,35,1,1,25.375,-89.125
2015-03,29,36,1,1,25.375,-88.875
2015-03,30,17,1,1,25.625,-93.625
2015-03,30,36,1,1,25.625,-88.875
2015-03,31,37,1,1,25.875,-88.625
2015-03,32,19,1,1,26.125,-93.125
2015-03,33,21,1,1,26.375,-92.625
2015-03,35,23,1,1,26.875,-92.125
2015-03,35,26,1,1,26.875,-91.375
2015-03,35,28,1,1,26.875,-90.875
2015-03,35,30,1,1,26.875,-90.375
2015-03,35,31,1,1,26.875,-90.125
2015-03,35,32,1,1,26.875,-89.875
2015-03,35,34,1,1,26.875,-89.375
2015-03,35,35,1,1,26.875,-89.125
2015-03,36,28,1,1,27.125,-90.875
2015-03,36,29,2,1,27.125,-90.625
2015-03,36,30,2,1,27.125,-90.375
2015-03,36,32,1,1,27.125,-89.875
2015-03,36,33,4,1,27.125,-89.625
2015-03,36,34,1,1,27.125,-89.375
2015-03,36,35,1,1,27.125,-89.125
2015-03,36,40,1,1,27.125,-87.875
2015-03,37,26,1,1,27.375,-91.375
2015-03,37,27,2,1,27.375,-91.125
2015-03,37,28,1,1,27.375,-90.875
2015-03,37,29,1,1,27.375,-90.625
2015-03,37,34,4,1,27.375,-89.375
2015-03,37,35,1,1,27.375,-89.125
2015-03,37,36,1,1,27.375,-88.875
2015-03,37,40,1,1,27.375,-87.875
2015-03,38,24,2,1,27.625,-91.875
2015-03,38,27,1,1,27.625,-91.125
2015-03,38,30,1,1,27.625,-90.375
2015-03,38,33,1,1,27.625,-89.625
2015-03,38,37,1,1,27.625,-88.625
2015-03,38,38,2,2,27.625,-88.375
2015-03,38,40,2,1,27.625,-87.875
2015-03,38,41,1,1,27.625,-87.625
2015-03,38,42,1,1,27.625,-87.375
2015-03,38,43,1,1,27.625,-87.125
2015-03,39,25,1,1,27.875,-91.625
2015-03,39,28,1,1,27.875,-90.875
2015-03,39,30,1,1,27.875,-90.375
2015-03,39,33,1,1,27.875,-89.625
2015-03,39,36,1,1,27.875,-88.875
2015-03,39,39,1,1,27.875,-88.125
2015-03,39,41,1,1,27.875,-87.625
2015-03,39,42,1,1,27.875,-87.375
2015-03,39,43,1,1,27.875,-87.125
2015-03,40,32,3,1,28.125,-89.875
2015-03,40,34,1,1,28.125,-89.375
2015-03,40,35,1,1,28.125,-89.125
2015-03,40,36,1,1,28.125,-88.875
2015-03,41,33,7,1,28.375,-89.625
2015-03,41,34,5,2,28.375,-89.375
2015-03,41,35,1,1,28.375,-89.125
2015-03,41,36,1,1,28.375,-88.875
2015-03,41,37,1,1,28.375,-88.625
2015-03,41,39,1,1,28.375,-88.125
2015-03,42,33,2,1,28.625,-89.625
2015-03,42,34,2,1,28.625,-89.375
2015-03,42,35,1,1,28.625,-89.125
2015-03,42,36,2,1,28.625,-88.875
2015-03,43,34,2,1,28.875,-89.375
2015-03,43,36,1,1,28.875,-88.875
2015-03,43,37,1,1,28.875,-88.625
2015-03,43,38,2,1,28.875,-88.375
2015-03,44,39,2,1,29.125,-88.125
2015-04,18,6,1,1,22.625,-96.375
2015-04,19,4,1,1,22.875,-96.875
2015-04,19,6,1,1,22.875,-96.375
2015-04,19,7,1,1,22.875,-96.125
2015-04,19,8,6,1,22.875,-95.875
2015-04,19,9,2,1,22.875,-95.625
2015-04,20,8,8,1,23.125,-95.875
2015-04,21,9,3,1,23.375,-95.625
2015-04,22,8,2,1,23.625,-95.875
2015-04,22,9,2,1,23.625,-95.625
2015-04,23,9,1,1,23.875,-95.625
2015-04,24,9,1,1,24.125,-95.625
2015-04,25,9,1,1,24.375,-95.625
2015-04,36,29,1,1,27.125,-90.625
2015-04,36,30,6,1,27.125,-90.375
2015-04,36,31,2,1,27.125,-90.125
2015-04,37,29,2,1,27.375,-90.625
2015-04,37,30,4,1,27.375,-90.375
2015-04,37,34,1,1,27.375,-89.375
2015-04,38,30,1,1,27.625,-90.375
2015-04,38,31,1,1,27.625,-90.125
2015-04,38,32,1,1,27.625,-89.875
2015-04,39,30,1,1,27.875,-90.375
2015-04,39,31,3,1,27.875,-90.125
2015-04,39,32,4,1,27.875,-89.875
2015-04,39,33,2,2,27.875,-89.625
2015-04,40,32,1,1,28.125,-89.875
2015-04,40,34,2,1,28.125,-89.375
2015-04,40,35,1,1,28.125,-89.125
2015-04,41,30,1,1,28.375,-90.375
2015-04,41,31,1,1,28.375,-90.125
2015-04,41,32,1,1,28.375,-89.875
2015-04,41,35,1,1,28.375,-89.125
2015-04,42,32,1,1,28.625,-89.875
2015-04,42,34,1,1,28.625,-89.375
2015-04,42,36,1,1,28.625,-88.875
2015-04,43,39,1,1,28.875,-88.125
2015-04,43,42,2,1,28.875,-87.375
2015-04,43,43,1,1,28.875,-87.125
2015-04,44,40,2,1,29.125,-87.875
2015-04,44,41,4,1,29.125,-87.625
2015-04,44,42,1,1,29.125,-87.375
2015-04,44,43,1,1,29.125,-87.125
2015-04,45,43,2,1,29.375,-87.125
2015-04,45,44,1,1,29.375,-86.875
2015-04,46,43,1,1,29.625,-87.125
2015-04,46,44,4,1,29.625,-86.875
2015-05,20,8,1,1,23.125,-95.875
2015-05,21,8,1,1,23.375,-95.875
2015-05,21,9,2,1,23.375,-95.625
2015-05,22,10,2,1,23.625,-95.375
2015-05,25,11,1,1,24.375,-95.125
2015-05,27,12,1,1,24.875,-94.875
2015-05,29,13,1,1,25.375,-94.625
2015-05,30,23,1,1,25.625,-92.125
2015-05,31,14,1,1,25.875,-94.375
2015-05,31,24,2,1,25.875,-91.875
2015-05,32,21,1,1,26.125,-92.625
2015-05,33,15,1,1,26.375,-94.125
2015-05,33,21,1,1,26.375,-92.625
2015-05,34,16,2,1,26.625,-93.875
2015-05,34,19,1,1,26.625,-93.125
2015-05,34,21,1,1,26.625,-92.625
2015-05,35,17,1,1,26.875,-93.625
2015-05,35,18,1,1,26.875,-93.375
2015-05,35,19,1,1,26.875,-93.125
2015-05,35,20,1,1,26.875,-92.875
2015-05,35,21,1,1,26.875,-92.625
2015-05,35,22,1,1,26.875,-92.375
2015-05,35,24,1,1,26.875,-91.875
2015-05,35,33,3,1,26.875,-89.625
2015-05,36,20,1,1,27.125,-92.875
2015-05,36,26,1,1,27.125,-91.375
2015-05,36,32,1,1,27.125,-89.875
2015-05,36,34,1,1,27.125,-89.375
2015-05,37,22,1,1,27.375,-92.375
2015-05,37,35,1,1,27.375,-89.125
2015-05,38,23,1,1,27.625,-92.125
2015-05,38,25,1,1,27.625,-91.625
2015-05,38,26,1,1,27.625,-91.375
2015-05,38,29,1,1,27.625,-90.625
2015-05,38,30,1,1,27.625,-90.375
2015-05,38,31,1,1,27.625,-90.125
2015-05,39,27,1,1,27.875,-91.125
2015-05,39,29,1,1,27.875,-90.625
2015-05,39,30,2,2,27.875,-90.375
2015-05,39,32,1,1,27.875,-89.875
2015-05,39,33,2,1,27.875,-89.625
2015-05,39,37,1,1,27.875,-88.625
2015-05,40,34,1,1,28.125,-89.375
2015-05,40,40,1,1,28.125,-87.875
2015-05,40,42,1,1,28.125,-87.375
2015-05,40,43,1,1,28.125,-87.125
2015-05,41,35,1,1,28.375,-89.125
2015-05,41,36,1,1,28.375,-88.875
2015-05,41,43,1,1,28.375,-87.125
2015-05,42,37,1,1,28.625,-88.625
2015-05,42,39,1,1,28.625,-88.125
2015-05,42,40,1,1,28.625,-87.875
2015-05,42,42,2,1,28.625,-87.375
2015-05,43,35,3,1,28.875,-89.125
2015-05,43,37,1,1,28.875,-88.625
2015-05,43,39,1,1,28.875,-88.125
2015-05,43,42,1,1,28.875,-87.375
2015-05,43,43,2,1,28.875,-87.125
2015-05,44,37,2,1,29.125,-88.625
2015-05,44,39,3,1,29.125,-88.125
2015-05,44,40,1,1,29.125,-87.875
2015-05,44,42,2,1,29.125,-87.375
2015-05,45,41,2,1,29.375,-87.625
2015-05,45,42,5,1,29.375,-87.375
2015-05,46,41,1,1,29.625,-87.625
2015-05,46,42,2,1,29.625,-87.375
2015-05,46,43,5,1,29.625,-87.125
2015-06,25,13,1,1,24.375,-94.625
2015-06,26,14,1,1,24.625,-94.375
2015-06,27,14,1,1,24.875,-94.375
2015-06,29,14,1,1,25.375,-94.375
2015-06,30,22,2,1,25.625,-92.375
2015-06,30,25,1,1,25.625,-91.625
2015-06,31,13,1,1,25.875,-94.625
2015-06,31,20,1,1,25.875,-92.875
2015-06,31,25,2,1,25.875,-91.625
2015-06,31,26,2,1,25.875,-91.375
2015-06,31,27,2,1,25.875,-91.125
2015-06,31,28,1,1,25.875,-90.875
2015-06,31,29,2,1,25.875,-90.625
2015-06,32,11,1,1,26.125,-95.125
2015-06,32,17,1,1,26.125,-93.625
2015-06,33,13,2,1,26.375,-94.625
2015-06,33,14,1,1,26.375,-94.375
2015-06,37,36,4,1,27.375,-88.875
2015-06,37,37,1,1,27.375,-88.625
2015-06,37,38,1,1,27.375,-88.375
2015-06,37,42,1,1,27.375,-87.375
2015-06,37,43,1,1,27.375,-87.125
2015-06,38,32,1,1,27.625,-89.875
2015-06,38,40,1,1,27.625,-87.875
2015-06,38,41,1,1,27.625,-87.625
2015-06,38,42,1,1,27.625,-87.375
2015-06,38,44,1,1,27.625,-86.875
2015-06,38,45,2,1,27.625,-86.625
2015-06,38,48,1,1,27.625,-85.875
2015-06,39,30,1,1,27.875,-90.375
2015-06,39,31,2,1,27.875,-90.125
2015-06,39,44,4,1,27.875,-86.875
2015-06,39,46,3,1,27.875,-86.375
2015-06,39,47,2,1,27.875,-86.125
2015-06,40,31,5,1,28.125,-90.125
2015-06,40,45,1,1,28.125,-86.625
2015-06,40,46,4,1,28.125,-86.375
2015-06,40,47,1,1,28.125,-86.125
2015-06,41,29,1,1,28.375,-90.625
2015-06,41,30,2,1,28.375,-90.375
2015-06,41,31,2,1,28.375,-90.125
2015-06,41,32,3,1,28.375,-89.875
2015-06,41,33,1,1,28.375,-89.625
2015-06,41,34,1,1,28.375,-89.375
2015-06,42,31,1,1,28.625,-90.125
2015-06,42,32,2,1,28.625,-89.875
2015-06,42,33,2,1,28.625,-89.625
2015-06,42,34,4,1,28.625,-89.375
2015-06,43,35,2,1,28.875,-89.125
2015-07,36,26,2,1,27.125,-91.375
2015-07,37,27,2,1,27.375,-91.125
2015-07,37,44,1,1,27.375,-86.875
2015-07,38,28,1,1,27.625,-90.875
2015-07,38,29,1,1,27.625,-90.625
2015-07,38,44,1,1,27.625,-86.875
2015-07,39,25,1,1,27.875,-91.625
2015-07,39,30,1,1,27.875,-90.375
2015-07,39,43,1,1,27.875,-87.125
2015-07,39,44,2,1,27.875,-86.875
2015-07,41,32,2,1,28.375,-89.875
2015-07,41,44,1,1,28.375,-86.875
2015-07,42,40,1,1,28.625,-87.875
2015-07,42,41,1,1,28.625,-87.625
2015-07,42,42,1,1,28.625,-87.375
2015-07,42,43,1,1,28.625,-87.125
2015-07,43,42,1,1,28.875,-87.375
